date,time,satellite,water_area_km2
2013-05-30,07:43:27,L8,0.0
2013-06-15,07:43:22,L8,0.0
2013-09-19,07:43:20,L8,0.0
2013-10-05,07:43:17,L8,0.0
2013-10-21,07:43:12,L8,0.0
2014-05-01,07:41:07,L8,0.0
2014-06-18,07:41:06,L8,0.0
2014-08-21,07:41:28,L8,0.0
2014-09-06,07:41:31,L8,0.0
2014-09-22,07:41:29,L8,0.0
2014-10-24,07:41:36,L8,0.0
2014-11-09,07:41:37,L8,0.0
2014-12-11,07:41:28,L8,0.0
2015-03-01,07:41:09,L8,0.0
2015-04-02,07:40:47,L8,0.0
2015-04-18,07:40:46,L8,0.0
2015-05-04,07:40:34,L8,0.0
2015-05-20,07:40:26,L8,0.0
2015-06-21,07:40:42,L8,0.0
2015-07-07,07:40:52,L8,0.0
2015-07-23,07:40:59,L8,0.0
2015-11-12,07:41:29,L8,0.0
2016-01-15,07:41:28,L8,0.0
2016-01-31,07:41:27,L8,0.0045
2016-02-16,07:41:18,L8,0.0036
2016-03-19,07:41:11,L8,0.0
2016-05-22,07:41:00,L8,0.0
2016-06-07,07:41:04,L8,0.0
2016-06-23,07:41:10,L8,0.0
2016-09-11,07:41:37,L8,0.0
2016-10-13,07:41:43,L8,0.0
2016-10-29,07:41:44,L8,0.0
2016-12-16,07:41:39,L8,0.0
2017-01-01,07:41:36,L8,0.0018
2017-02-18,07:41:19,L8,0.0027
2017-04-02,08:02:15,Sentinel-2A,0.0
2017-04-23,07:40:45,L8,0.0
2017-05-22,08:02:22,Sentinel-2A,0.0
2017-06-01,08:02:21,Sentinel-2A,0.0
2017-06-10,07:41:04,L8,0.0
2017-06-16,08:02:19,Sentinel-2B,0.0
2017-07-01,08:02:17,Sentinel-2A,0.0
2017-07-21,08:02:20,Sentinel-2A,0.0
2017-08-10,08:02:20,Sentinel-2A,0.0
2017-08-20,08:02:20,Sentinel-2A,0.0
2017-08-25,08:02:15,Sentinel-2B,0.0
2017-09-30,07:41:37,L8,0.0
2017-10-14,08:02:05,Sentinel-2B,0.0
2017-10-19,08:02:18,Sentinel-2A,0.0
2017-10-29,08:02:18,Sentinel-2A,0.0
2017-11-01,07:41:41,L8,0.0
2017-12-18,08:02:13,Sentinel-2A,0.0009
2018-03-09,07:41:01,L8,0.0
2018-05-12,07:40:26,L8,0.0
2018-06-16,08:02:18,Sentinel-2A,0.0
2018-06-29,07:40:26,L8,0.0
2018-07-01,08:02:18,Sentinel-2B,0.0
2018-07-15,07:40:33,L8,0.0
2018-08-05,08:02:19,Sentinel-2A,0.0
2018-09-01,07:40:57,L8,0.0
2018-09-17,07:41:01,L8,0.0
2018-09-19,08:02:11,Sentinel-2B,0.0
2018-10-19,07:41:15,L8,0.0
2018-12-18,08:02:14,Sentinel-2B,0.0
2018-12-23,08:02:11,Sentinel-2A,0.0
2018-12-28,08:02:16,Sentinel-2B,0.0
2019-01-23,07:41:11,L8,0.0027
2019-02-01,08:02:16,Sentinel-2A,0.0
2019-02-21,08:02:15,Sentinel-2A,0.0
2019-02-24,07:41:06,L8,0.0
2019-02-26,08:02:18,Sentinel-2B,0.0
2019-03-03,08:02:14,Sentinel-2A,0.0
2019-03-12,07:41:00,L8,0.0
2019-03-18,08:02:18,Sentinel-2B,0.0
2019-03-28,07:40:57,L8,0.0
2019-04-02,08:02:20,Sentinel-2A,0.0
2019-04-12,08:02:21,Sentinel-2A,0.0018
2019-04-13,07:40:52,L8,0.0018
2019-05-02,08:02:23,Sentinel-2A,0.0
2019-05-17,08:02:28,Sentinel-2B,0.0
2019-05-27,08:02:28,Sentinel-2B,0.0
2019-06-01,08:02:22,Sentinel-2A,0.0
2019-06-06,08:02:27,Sentinel-2B,0.0
2019-06-11,08:02:22,Sentinel-2A,0.0
2019-06-21,08:02:23,Sentinel-2A,0.0
2019-06-26,08:02:27,Sentinel-2B,0.0
2019-07-01,08:02:24,Sentinel-2A,0.0
2019-07-06,08:02:28,Sentinel-2B,0.0
2019-07-11,08:02:24,Sentinel-2A,0.0
2019-07-16,08:02:28,Sentinel-2B,0.0
2019-07-18,07:41:20,L8,0.0
2019-07-21,08:02:24,Sentinel-2A,0.0
2019-07-31,08:02:24,Sentinel-2A,0.0
2019-08-05,08:02:27,Sentinel-2B,0.0
2019-08-10,08:02:23,Sentinel-2A,0.0
2019-08-15,08:02:25,Sentinel-2B,0.0
2019-08-20,08:02:22,Sentinel-2A,0.0
2019-08-25,08:02:24,Sentinel-2B,0.0
2019-08-30,08:02:20,Sentinel-2A,0.0
2019-09-09,08:02:18,Sentinel-2A,0.0
2019-09-14,08:02:19,Sentinel-2B,0.0
