date,time,satellite,water_area_km2
2001-10-22,07:09:41,L5,0.0
2017-06-15,07:42:58,Sentinel-2A,0.0
2017-07-05,07:42:56,Sentinel-2A,0.0
2017-08-09,07:42:56,Sentinel-2B,0.0
2017-08-29,07:42:52,Sentinel-2B,0.0
2017-09-13,07:42:55,Sentinel-2A,0.0
2017-09-23,07:42:53,Sentinel-2A,0.0
2017-10-08,07:42:43,Sentinel-2B,0.0
2017-10-13,07:42:56,Sentinel-2A,0.0
2017-10-23,07:42:57,Sentinel-2A,0.0
2018-07-05,07:42:56,Sentinel-2B,0.0
2018-09-08,07:42:54,Sentinel-2A,0.0
2018-10-08,07:42:54,Sentinel-2A,0.0
2019-01-16,07:42:53,Sentinel-2A,0.0036
2019-03-02,07:42:55,Sentinel-2B,0.0009
2019-04-21,07:43:04,Sentinel-2B,0.0
2019-06-25,07:43:02,Sentinel-2A,0.0
2019-06-30,07:43:06,Sentinel-2B,0.0
2019-07-10,07:43:06,Sentinel-2B,0.0
2019-07-15,07:43:02,Sentinel-2A,0.0
2019-08-09,07:43:04,Sentinel-2B,0.0
2019-08-19,07:43:03,Sentinel-2B,0.0
2019-08-24,07:42:59,Sentinel-2A,0.0
2019-09-18,07:42:56,Sentinel-2B,0.0
2019-09-28,07:42:58,Sentinel-2B,0.0
2019-10-13,07:43:00,Sentinel-2A,0.0
2019-11-07,07:42:57,Sentinel-2B,0.0
2019-12-11,07:29:44,L8,0.0
2020-01-06,07:42:52,Sentinel-2B,0.0
2020-01-11,07:42:52,Sentinel-2A,0.0
2020-01-12,07:29:37,L8,0.0
2020-01-28,07:29:32,L8,0.0
2020-02-10,07:42:50,Sentinel-2A,0.0
2020-02-15,07:42:53,Sentinel-2B,0.0
2020-02-20,07:42:52,Sentinel-2A,0.0
2020-03-11,07:42:53,Sentinel-2A,0.0
2020-03-26,07:42:55,Sentinel-2B,0.0
2020-03-31,07:42:53,Sentinel-2A,0.0
2020-04-05,07:42:54,Sentinel-2B,0.0
2020-05-30,07:43:03,Sentinel-2A,0.0009
2020-07-19,07:43:02,Sentinel-2A,0.0
2020-07-29,07:43:03,Sentinel-2A,0.0
2020-08-18,07:43:03,Sentinel-2A,0.0
2020-09-27,07:43:03,Sentinel-2A,0.0
2020-10-12,07:43:01,Sentinel-2B,0.0
2020-10-22,07:43:01,Sentinel-2B,0.0
2020-10-26,07:30:09,L8,0.0
2020-11-01,07:43:00,Sentinel-2B,0.0
2020-11-11,07:29:42,L8,0.0
2020-12-11,07:42:54,Sentinel-2B,0.0155435294117647
2021-01-05,07:42:58,Sentinel-2A,0.0054
2021-01-20,07:42:57,Sentinel-2B,0.0045
2021-01-25,07:42:58,Sentinel-2A,0.0045
2021-02-09,07:42:56,Sentinel-2B,0.0036
2021-02-14,07:42:56,Sentinel-2A,0.0036
2021-03-21,07:42:56,Sentinel-2B,0.0
2021-03-26,07:42:55,Sentinel-2A,0.0
2021-03-31,07:42:56,Sentinel-2B,0.0
2021-04-30,07:42:53,Sentinel-2B,0.0
2021-05-25,07:42:58,Sentinel-2A,0.0
2021-06-04,07:42:58,Sentinel-2A,0.0
2021-06-14,07:42:58,Sentinel-2A,0.0
2021-06-19,07:42:58,Sentinel-2B,0.0
2021-07-24,07:43:01,Sentinel-2A,0.0
2021-08-13,07:43:00,Sentinel-2A,0.0
2021-08-28,07:42:55,Sentinel-2B,0.0
2021-09-02,07:42:58,Sentinel-2A,0.0
2021-09-17,07:42:53,Sentinel-2B,0.0
2021-09-22,07:43:00,Sentinel-2A,0.0
2021-10-02,07:43:02,Sentinel-2A,0.0
2021-10-07,07:42:58,Sentinel-2B,0.0
2021-10-17,07:42:59,Sentinel-2B,0.0
2021-10-27,07:42:59,Sentinel-2B,0.0
2021-11-01,07:43:02,Sentinel-2A,0.0
2021-11-11,07:43:00,Sentinel-2A,0.0
2021-11-26,07:42:53,Sentinel-2B,0.0
2021-11-30,07:29:47,L8,0.0
2022-01-05,07:42:53,Sentinel-2B,0.0036
2022-01-20,07:42:57,Sentinel-2A,0.0054
2022-04-05,07:42:54,Sentinel-2B,0.0
2022-04-10,07:42:59,Sentinel-2A,0.0
2022-05-30,07:43:05,Sentinel-2A,0.0
2022-06-04,07:42:58,Sentinel-2B,0.0
2022-06-14,07:43:01,Sentinel-2B,0.0
2022-07-09,07:43:10,Sentinel-2A,0.0
2022-08-03,07:43:02,Sentinel-2B,0.0
2022-08-08,07:43:09,Sentinel-2A,0.0
2022-08-18,07:43:10,Sentinel-2A,0.0
2022-08-23,07:42:58,Sentinel-2B,0.0
